Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-11,541,"ТОВ ""ТРК ""МТВ-плюс""","Запорізька обл., Мелітопольський р-н, смт Мирне, вул. КОМСОМОЛЬСЬКА, буд. 3",20488378,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-0000053 від 11.07.19, у т.ч. ПДВ 20% = 3 024,00 грн.,",18144,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-11,542,"ТОВ ""ЗНТРК ""ТВ-5""","м. Запоріжжя, вул. Південне шосе, буд. 72",13630346,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №0283 від 10.07.19, у т.ч. ПДВ 20% = 19 950,00 грн.,",119700,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-11,543,"ТОВ ""ТРО ""ОРІОН""","Запорізька обл., м. Енергодар, просп. БУДІВЕЛЬНИКІВ, буд. 25",13616197,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-00000026 від 11.07.19, у т.ч. ПДВ 20% = 5 040,00 грн.,",30240,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-11,544,ВК КДЮСШ 4,"Луганська обл., м. Сєвєродонецьк, вул. МАЯКОВСЬКОГО, буд. 28",42751364,"+;1400;інші витрати на передвиборчу агітацію (ком. послуги) з-но з рах.№15 від 09.07.19, без ПДВ,",4650,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1340,2019-07-11,545,ВК КДЮСШ 4,"Луганська обл., м. Сєвєродонецьк, вул. МАЯКОВСЬКОГО, буд. 28",42751364,"+;1340;оренда буд. і приміщ. усіх форм власн. для провед.зборів громад. та ін. зустріч. з виборц. згідно з рах. №16 від 09.07.19, без ПДВ,",15650,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-11,546,"ПАТ ""ПВК ""Десна""","м. Чернігів, просп. Перемоги, буд. 62",14242681,"+;1110; виготовлення друкованих матеріалів (інф. бюл.) згідно з рах. № 1833 від 11.07.19, у т.ч. ПДВ 20% = 4 154,26 грн.,","24925,57",юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-11,547,"ТОВ З ІІ ""ТИПОГРАФІЯ ""УКРАЇНА""","Дніпропетровська обл., м. Дніпро, вул. ОЛЕКСАНДРА ОЦУПА, буд. 7А",25517827,"+;1110; виготовлення друкованих матеріалів (листівка) згідно з рах. № 0507/18/922 від 05.07.19, у т.ч. ПДВ 20% = 2 700,00 грн.,",16200,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-11,548,"ТОВ ""Зміїв-Медіа""","Харківська обл., Зміївський р-н, м. Зміїв, вул. ГАГАРІНА, буд. 15",41396700,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №7 від 09.07.19, без ПДВ,",26100,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1340,2019-07-11,549,"ТОВ ""КІНО ТЕМА""","Дніпропетровська обл., м. Дніпро, вул. МАРІЇ КЮРІ, буд. 5",39035580,"+;1340;оренда буд. і приміщ. усіх форм власн. для провед.зборів громад. та ін. зустріч. з виборц. згідно з рах. №103 від 09.07.19, у т.ч. ПДВ 20% = 400,00 грн.,",2400,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-11,550,"ТОВ ""Терра-Медіа""","Харківська обл., м. Лозова, МІКРОРАЙОН 9, буд. 3/1",37292169,"+;1212;оплата ефірного часу на радіо згідно з рахунком №145 від 05.07.19, у т.ч. ПДВ 20% = 1 750,00 грн.,",10500,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1340,2019-07-11,551,"Сектор культури, туризму та спорту виконавчого комітету Широківської селищної ради","Дніпропетровська обл., Широківський р-н, смт Широке, вул. Вишнева, буд. 6",41823427,"+;1340;оренда буд. і приміщ. усіх форм власн. для провед.зборів громад. та ін. зустріч. з виборц. згідно з рах. №27 від 05.07.19, без ПДВ,",200,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-12,552,Віділ культури Мелітопольської міської ради Запорізької області,"Запорізька обл., м. Мелітополь, майдан Перемоги, буд. 4",02228256,"+;1400;інші витрати на передвиборчу агітацію (над. послуг з орган. і провед.заходу передвиб. агіт.) з-но з рах №70 від 09.07.19, у т.ч. ПДВ 20% = 1 866,57 грн.,","11199,44",юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-12,553,Віділ культури Мелітопольської міської ради Запорізької області,"Запорізька обл., м. Мелітополь, майдан Перемоги, буд. 4",02228256,"+;1400;інші витрати на передвиборчу агітацію (комун. послуги) з-но з рах №162 від 09.07.19, без ПДВ,","1600,56",юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-12,554,"ТОВ ""ТРК ""ТВ-7""","Донецька обл., м. Маріуполь, бульв. Приморський, буд. 25",25106350,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №186 від 10.07.19, у т.ч. ПДВ 20% = 5 494,90 грн.,","32969,4",юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-12,555,"ТОВ ТРК ""Нова""","Дніпропетровська обл., м. Дніпро, вул. ЄВРОПЕЙСЬКА, буд. 15",33275066,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №6207/15 від 11.07.19, без ПДВ,",219600,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-12,556,"ТОВ ""ВИДАВНИЧИЙ БУДИНОК ""КЕРАМІСТ""","м. Запоріжжя, вул. Сєдова, буд. 16",31122120,"+;1110; виготовлення друкованих матеріалів (інф.бюл.) згідно з р-ф. № К-00003628 від 11.07.19, у т.ч. ПДВ 20% = 26 740,00 грн.,",160440,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
